image,caption
2178306830_6af49375b4.jpg,غوص تحت الماء.
217838128_1f0a84ddc1.jpg,رجل يصطاد في قارب على بحيرة هادئة.
2180356743_b3a3c9a7f6.jpg,صورة لطفلين يلعبون كرة القدم في ساحة المدرسة.
2180480870_dcaf5ac0df.jpg,كلب يجري في الحديقة.
2180886307_5156460b2c.jpg,رجل يغوص في الماء.
2181117039_c4eea8036e.jpg,صورة لطفلين يركضان في ساحة بينما يطير الحمام من حولهما.
2181724497_dbb7fcb0a9.jpg,طفلة صغيرة في مقعد طعام، ترتدي ملابس حمراء وقد تلطخت أثناء تناول الطعام.
2182050469_1edac0bc60.jpg,صورة لشاب يركب دراجته على رصيف خشبي طويل يمتد في بحيرة هادئة تحيط بها جبال خضراء.
2182488373_df73c7cc09.jpg,الصورة لامرأتين في وسط المدينة، تحمل كل واحدة منهما شنطة.
2183227136_8bb657846b.jpg,صورة لشاطئ البحر وقت الغروب.
218342358_1755a9cce1.jpg,الصورة لامرأة تركب دراجة على طريق.
2183967273_d182e18cf6.jpg,كلب صغير ينظر إلى التلفاز الذي يعرض أخبارًا عاجلة، وهو جالس على دمية كبيرة.
2185793891_5a5e903ca6.jpg,صورة لامرأة تحتضن رضيعًا.
2186087673_c7a73da7ce.jpg,صورة لطفل يختبئ تحت الطاولة.
2186139563_e60c1d4b8b.jpg,كلب يجري في الحديقة ويحاول الإمساك بكرة حمراء.
2186367337_0ce9ce2104.jpg,كلب يجري على الشاطئ.
2187222896_c206d63396.jpg,صورة لطفل أسمر يرتدي سترة حمراء يقف أمام جدار أزرق.
2187503678_fd743e0a00.jpg,بيت صغير في ساحة، ولكنه غير واضح المعالم، كذلك هناك كلب أبيض يركض في نفس الساحة.
2187720319_112d00f07d.jpg,كلب أسود وأبيض قادم من فوق كومة من التبن.
2187904131_96ea83b9b5.jpg,يمارس شخصان رياضة التزلج على الثلج في ساحة مفتوحة أمام مبنى، وهم يتحركون في اتجاه المبنى، بينما يتسلل ضوء الشمس من خلف الجبال.
2188192752_09d9fc5431.jpg,صورة لطفل يجري في سباق ووراءه عدة أشخاص.
2188688248_f57a28a5a7.jpg,صورة لجبال مغطاة بالثلوج مع أشخاص يمارسون رياضة التزلج في ساحة مفتوحة.
2189995738_352607a63b.jpg,صورة تظهر ثلاثة أشخاص في مياه ضحلة، وهم يسبحون أو يقفون في الماء. في الخلفية، هناك جسر خشبي يمتد عبر المياه.
2189181027_a445b13438.jpg,كلب يجري على الضفة واثنين من البط في الماء.
2190137367_746335f707.jpg,صورة لشاب يلاعب كلباً صغيراً في غرفة جلوس.
2190227737_6e0bde2623.jpg,صورة لامرأة تقوم بإطعام عدد من الكلاب في سهل مفتوح.
219070971_ae43410b9e.jpg,الصورة لرجلين يركبان دراجة نارية على صخرة كبيرة في سهل.
2191329761_3effd856c5.jpg,الكلاب تجري في مضمار سباق.
2191453879_11dfe2ba3a.jpg,صورة لطفل يركض في ساحة خضراء.
2192131110_8a40e7c028.jpg,صورة لطفل يلعب في الملاهي ويركب الأراجوز.
2192333873_2a0cbe849d.jpg,رجل وطفل يلهوان في الجليد.
2192411521_9c7e488c5e.jpg,رجل يركب دراجة على الطريق ويشير بعلامة الرفض.
2192475933_d779bf42eb.jpg,ولد يرتدي بدلة سباحة على الشاطئ.
