image,caption
2219805467_370ee1b7aa.jpg,الصورة تصور كلباً ذهبياً اللون أثناء ركضه على شاطئ البحر، بينما يحتفظ بتميمة دائرة بيضاء بواسطته بأنيابه.
2219805677_7b7cc188c7.jpg,صورة تُظهر جروًا مهتزًا يركض على الشاطئ ويتمسك بكرة طائرة بفمه.
2219959872_988e6d498e.jpg,"في الصورة، يقف ثلاثة أفراد أمام آثار قديمة، واضعًا أحدُهم قميصًا أحمر يحمل توقيع ""HIGHER""، ويلبس نظارة شمسية."
2220175999_081aa9cce8.jpg,تصور الصورة كلبين يستمتعان بالسباحة في الماء، أحدهما برتقالي اللون والآخر أسود.
2220185725_45d4fa68d9.jpg,في الصورة، نشاهد رجلاً يقف على الحطام الخشبي في مياه النهر برفقة كلبيه اللذَين تمشيان بمحيطه.
2220612655_030413b787.jpg,الصورة تصور كلباً صغيراً وهو يركض حيوية على رقعة من العشب الجاف.
2221818690_9003756d33.jpg,الصورة تعرض شخصين بملابس بيضاء، وهما يرتديان سماعات الرأس، حيث ينظر أحدهما إلى نظيره الآخر.
2222186636_85e03e0b75.jpg,الصورة تصور مجموعة من الأشخاص أثناء حركتهم النشطة داخل مطعم أو مقهى، يكون قوائم الطعام الظاهرة على خلفيتهم السوداء.
2222498879_9e82a100ab.jpg,الصورة تصور كلبًا شابًا وهو يركض بحماسة في حقل من العشب الأخضر.
2222559267_6fd31e3941.jpg,في المشهد، رجُل يتجول في الشارع بصحبة طفلة صغيرة، حاملاً لافتة صفراء واسعة يطلب فيها مساعدة الشهود بشأن حادثة اعتداء.
2223382277_9efa58ec45.jpg,الصورة تصور طفلين يشاركان في لعبة هوكي الجليد على الثلج، مرتديان معدات السلامة وأسلحة اللعبة المعروفة بِملاعِقِ الهوكي.
222369445_5b6af347dd.jpg,الصورة تصور شخصًا يحمل ألواح التوابل وهو يتوجه نحو البحر، وفي الخلفية تيجان الأمواج الهادرة مع وجود صخرتين.
2224450291_4c133fabe8.jpg,تُظهر الصورة رجلاً بملابس زرقاء يقف بشكل مُقابل لشجرة، ويتمسك بجهاز الهاتف المحمول الخاص به بيدِه، مما يشير إلى أنه قد يستخدم الهاتف لالتقاط الصور أو لإجراء مكالمة.
2224995194_518859d97d.jpg,يُشاهد في الصورة ثلاثة رافِعين مُعلّقين بحبالهم وهم يتجهون للأعلى نحو صخر كبير منحني الشكل.
2225231022_1632d0a5aa.jpg,في الصورة، يمكن رؤية ثلاثة أشخاص واقفين خلف عمود، ويبدو أنهم يلتقطون لحظة سيلفي جماعية. الجميع يرتدي ملابس دافئة وقوقعتهم، وموقع الخلفية يشير إلى مكان عام مزود بممرات ودرجات.
