image,caption
2098646162_e3b3bbf14c.jpg,الصورة تعرض مجموعة من الجراء الصغيرة مرتدية قناعات حماية، يجلسون على تجهيزات تدريب معينة، مما يشير إلى مشاركتهم في تجربة تدريبية معينة.
2099323664_bb20457f26.jpg,الصورة تصور كلب بيجل يركض بحيوية في منطقة خارجية، مع وجود حديقة كخلفية.
2100046085_69b59b6645.jpg,"الصورة تصور كلاب بيضاء تجري بالقرب من صخر وهم ضمن مياه متلاشية.

(Note: I just rephrased the sentence while maintaining the original structure, style, and markdown)"
2100735137_05c6079537.jpg,الصورة تعرض طفلاً وهو يستمتع بلعبته المرحة الملونة على الشارع.
2100816230_ff866fb352.jpg,في الصورة، يمكن رؤية رجل يؤدي رياضة التزلج الجوي على ارتفاع عالٍ، حيث يتخطى فوق سلة صغيرة أثناء حمله لجهاز التزلج.
2100909581_b7dde5b704.jpg,الصورة تصور كلباً بيضاء تقف بشكل معاكس وتنزلق على الجليد، تعبر عن حركة حيوية ونشاط بديع.
2101128963_fdf8b2a0d7.jpg,في الصورة، يمكن مشاهدة لاعب بيسبول وهو يلقي الكرة أثناء المباراة داخل ملعب اللعبة.
210126070_0d43b300b9.jpg,الصورة تعرض مجموعة من الأفراد وهم يستمتعون بوقتهم في حديقة، مع أداء أحد them رقصات رياضية على وسادة مرنة.
2101457132_69c950bc45.jpg,هذه صورة لجرو أسود ي突歃 فوق الماء، ويؤطّر سلسلاً للحركة الديناميكية أثناء الطيران.
2101808682_0d66ef4a08.jpg,في الصورة، تنظر امرأة ترتدي معطفا خضراء وقميصًا أسود بشغف بينما تحوم طيور الباخرة من حولها في سياق معماري في الخلفية.
2102030040_2e8f4738f7.jpg,في اللقطة، نرى شخصًا يقف على ألواح التزلج في الثلوج، يرتدي أدوات رياضية وحداثة تحتوي على نظارات شمسية، مسلحاً بعصا التزلج وهو مستعد للانطلاق من الوادي المتجمد. الخلفية تقدم سلسلة من الجبال وسماء زرقاء واضحة.
2102315758_a9148a842f.jpg,تُظهر الصورة امرأتين يسيران على الشاطئ المليء بالحصى والطحالب.
2102360862_264452db8e.jpg,"Within the image, two individuals are seen standing at the beach—one is capturing moments with a camera, while the other looks ahead. In the background, there are stacks of rocks and seaweed."
2102581664_5ea50f85c6.jpg,هذه صورة لكلب صغير يتخطى حواجز أثناء مشاركته في منافسة تدريب أو سباق.
2102724238_3cf921d7bb.jpg,اللقطة توضح ثلاثة أفراد يرتدون زيّاً غير اعتيادي ومثيراً للغرابة، وهم جالسون على مقعد داخل محطة المترو أو القطار.
2102732029_9ae520914d.jpg,في الصورة، تشاهدان اثنتان من النساء بملابس رياضية بمزيج من الأحمر والوردي وهما تؤلفان بصور باستخدام كاميرات صغيرة.
2103361407_4ed4fc46bf.jpg,تصور الصورة خمسة أطفال مبتسمين يتشاركون جلسة مبهجة وملساء خارجيا، مما يوحي بأنهم يشاركون لحظات من الفرح والضحك.
2103568100_5d018c495b.jpg,يظهر في الصورة كلب أبيض يسير في بركة ماء محاطة بالصخور.
2105756457_a100d8434e.jpg,في الصورة، يمكننا ملاحظة وجود شخصين يقومان بتجهيز أو معالجة مكونات نباتية طبيعية باستخدام أدوات ميكانيكية حرفية.
210625425_fb1ef5d23b.jpg,الصورة تعرض سيارة جيب غارقة في طين رقيق، حيث يبرز جزء من المناظر الجبلية من بين الأشجار والأعشاب المحيطة.
2106772874_381824648b.jpg,الصورة تصور كلبَين يتفاعلان؛ أحدهما يُظهر حماسة جامحة للعب بينما الآخر يبدو أكثر رباطة جأش.
210686241_b8e069fff3.jpg,الصورة تبرز مجموعة من الأطفال وهم يستمتعون بلعبهم داخل رشاشات مياه الحديقة.
2107837987_ffecfc367a.jpg,صورة لطفل صغير يرتدي قميصاً أزرق وسروالاً أبيض قصيراً، وهو يتجول بالقرب من حافة خور مائيه ضحل تحت جسر حديدي.
2107838729_a527e434bd.jpg,في الظاهر، يوجد صبي صغير يرتدي قميصاً زرقاء يتمركز على شاطئ النهر؛ يبدو وهو يستمتع باللعب أو الركض بالقرب من المياه. في الخلفية، يمكن مشاهدة النهر جنباً إلى جنب مع المباني على الضفة المقابلة، حيث تحدد الكاتدرائية ذات الأبرج المزدوجة أفق المشهد. السماء تضيف لمسة من الجمال والحضور السلمي العامة للمجوع.
210839948_bbd5bfa3b6.jpg,في الصورة، يرتقي رجل على صخرة بواسطة أداة تسلق، ويبدوengaged في مرحلة من مراحِل التسلق.
2108799322_e25aa6e185.jpg,هذه صورة لجرو يركض بسرعة عبر الأرض المبتلة والموحلة، مع خلفية مكونة من أعشاب رطبة.
2109370875_05241bdda7.jpg,الصورة تُظهر فرداً يضع قبعة ويرتدي قميصاً أبيض بينما يحمل كاميرا لالتقاط لحظات تحت المطر اللامع من الثلج.
2109479807_eec8d72ca7.jpg,الصورة تعرض أربعة أطفال الذين يضعون قبّعات، جالسين على دَرَّاجات نارية طفولية، ويبدو أنهم في حديقة مليئة بالمعدات المترامية.
2109911919_af45b93ef3.jpg,الصورة توضح شخصاً يتنقل على الثلج بواسطة دعامات الجليد والارتفاع الجبلي، وهو يحمل سكينة في يده.
2110692070_8aaaa1ae39.jpg,تظهر الصورة جروًّا يركض بحيوية بين الأشجار الخضراء والشبكة الخشبية.
2110898123_07729c1461.jpg,تُظهر الصورة كلباً يسرع جرياً، خلفية غابات خضراء محيطة، بينما يرتدي زِيّاً أحمر.
2111360187_d2505437b7.jpg,تصور الصورة ثلاثة أطفال يستمتعون باللعب بكرات الصابون في حديقة خارجية.
2112661738_de71b60b88.jpg,تصور الصورة سلمًا حجريًا طبيعيًا يمتد فوق هضبة أعلى، مع وجود نهر صغير وحديقة مصغرة متواجدتان بين الصخور، بينما يسير حيوان أبيض على الحواف.
211277478_7d43aaee09.jpg,الصورة تعرض سيارة جيب ضخمة وهي تقود طريقاً طينياً مبللاً داخل الغابات.
2112921744_92bf706805.jpg,تُظهر الصورة بقرة بيضاء تتحرك برأسها على حافة خضراء، مع ضوء الشمس اللامع خلفها.
211295363_49010ca38d.jpg,الصورة تقدم منظرًا لعددٍ من السفن وهي تجوب الماء، وفي الخلفية، يمكن ملاحظة مدينة كبيرة تحت سماء صافية.
2113530024_5bc6a90e42.jpg,هذه صورة توثق سلسلة من محاولات اللاعبين تسجيل هدف في مباراة كرة القدم.
2114126343_a0f74ff63b.jpg,"في الصورة، يمكن رؤية مجموعة من السباحات которые ترتدي بدلات سباحة وقبعات، وجلستن على حافة حوض السباحة بينما يمسكن أشرطة السباحة.

(ملاحظة: لقد عدلت الجملة ولكن حافظت على البنية واللغة الأصلية)"
2114355355_9d7e2d8178.jpg,الصورة تعرض كلباً شاردًا يستقر بداخل قارب مكتظ بالأخشاب على سطح الماء، بينما تغطي بطانية ملونة محبوكة جسمه.
2114739371_83aa8bdb0e.jpg,الصورة تصور كلبًا من النوع الألماني وهو يركض حيويًا على نبتة العشب الخضراء.
2115620856_4fa5025ac6.jpg,هذه صورة توحد ثلاثة أقسام من مشهد واحد، تظهر ساحة عامة مع محلات وتعرجات الشوارع، وفي الأفق تُبرز جبال خضراء وتلال من السماء الصافية زرقة.
2115631346_9585a479b0.jpg,تصور الصورة كلابًا برتقالية تندفع سريعًا على الثلج،وشكلها الظلال أمام أشجار قصيرة خلفهما.
2115849046_2aa9fa8d13.jpg,الصورة تصور كلباً يسرع على شاطئ النهر، حيث تظهر سفينة في البعد وتحيط به مساحة طبيعية خالية من الأشجار.
2116316160_d5fa7abdc3.jpg,"الصورة تعرض كلباً ناعماً ذو بُصمة فراء صفراء يجلس بسلاسة على خلفية من العشب، حيث يلقي ضوءُ الشمس لهيبَه اللطيف باتجاه وجهه.

(لاحظ أن الهدف كان إعادة صياغة الجملة مع الحفاظ على التفاصيل والهيكل الأصليين، مما قد يؤدي إلى وجود بعض الاختلافات الطفيفة في التعبير لكن ليس في المحتوى)"
2116444946_1f5d1fe5d1.jpg,الصورة تعرض امرأة مبتسمة مع رفع وجهها، بينما يتطاير شعرها مع الريح.
2119302248_72493d458c.jpg,الصورة تعرض امرأة ترتدي قلنسوة سوداء وترتدي نظارات، وقد ابتعدت ناظراتها وهي تبدو براقة.
2119660490_ce0d4d1f73.jpg,الصورة تُظهر جروًّا صغيرًا يلهو على السجادة بعبَةِ لعبة خَضراء.
211981411_e88b8043c2.jpg,الصورة تعرض سيارة مهجورة داخل نهر ذي عمق بسيط، محاطة بالأشجار والغطاء النباتي.
2120383553_5825333a3f.jpg,في الصورة، يمكن رؤية فتاة صغيرة ترتدي لباس السباحة وهي تستمتع باللعب مع بعض النباتات الخارجية.
2120411340_104eb610b1.jpg,تصور الصورة كلابًا وحيوانًا آخر يعيشان وسط طبيعة جبلية خضراء مليئة بالأشجار والحجارة.
2120469056_7a738413be.jpg,في الصورة، نلاحظ وجود أربعة أفراد وهم يسبحون في حمام سباحة أخضر ويبدو أنهم يستمتعون باللعب vagy المرح.
2120571547_05cd56de85.jpg,في الصورة، ترى امرأتين جالستين على مقاعد المترو، إحداهما تتحدث في الهاتف بينما تجهز نفسها لمغادرة الأنفاق.
2121140070_a09644550b.jpg,في الصورة، نلاحظ مجموعة من الأشخاص وهم يستمتعون بلعب لعبة الطائرة الورقية في حقل سعة مفتوح خارج المدينة، حيث تكتسي السماء بسلام أثناء فصل الخريف مع وجود الأشجار حولهن.
