image,caption
1464120327_d90279ca3a.jpg,الصورة تظهر طفلاً صغيراً بشعر أشقر يقف أمام واجهة زجاجية مليئة بالحلويات، وهو يمد يديه نحوها بفضول.
1465666502_de289b3b9c.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب أسود يسبح في الماء، ويحمل عصا في فمه، مع تناثر الماء حوله."
146577645_91b570c0d0.jpg,الصورة تظهر شخصًا يمارس رياضة التجديف في مياه متدفقة وعاصفة، يرتدي خوذة وسترة نجاة، ويستخدم مجدافًا للتوجيه والتحكم في القارب.
146577646_9e64b8c2dc.jpg,يظهر في الصورة شخص يمارس رياضة التجديف في مياه متدفقة سريعة، ويرتدي خوذة وسترة واقية، ويستخدم مجدافًا للتحكم في مساره.
1466307485_5e6743332e.jpg,الصورة تظهر سيارة دفع رباعي عالقة على منحدر صخري، بينما يحاول شخص يرتدي سترة برتقالية إنقاذها باستخدام رافعة.
1466307489_cb8a74de09.jpg,الصورة تظهر سيارة لاند روفر خضراء مائلة على جانب تل صخري، بينما يحاول فريق من الأشخاص بملابس واقية سحبها باستخدام حبل.
1466479163_439db855af.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة كلب من نوع دراجون الألماني وهو يركض باتجاه الكاميرا وهو يحمل لعبة برتقالية في فمه، ويبدو سعيدًا ومتحمسًا في حقل أخضر."
1467533293_a2656cc000.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تستمتع فتاتان باللعب على هيكل لعب في حديقة، إحداهما تصعد السلالم والأخرى تتسلق قضبانًا."
1468103286_96a6e07029.jpg,الصورة تظهر لاعب البيسبول أليكس رودريغيز وهو يرتدي زي فريق نيويورك يانكيز، ويحتفل بعد ضربة ناجحة.
1468389504_c724bdcad0.jpg,الصورة تظهر طفلتين تلعبان على هيكل لعب في حديقة، إحداهما تقف على الهيكل والأخرى تنظر إليها بفضول.
1468429623_f001988691.jpg,تُظهر الصورة رجلًا يرتدي بدلة تدريب للكلاب، بينما يقفز كلب أسود كبير عليه، ويبدو أنه يشارك في تدريب على الدفاع أو الهجوم.
1468962616_5803b4397f.jpg,الصورة تظهر طفلاً يرتدي نظارات سباحة ويطلق الماء من مسدس مائي في حمام سباحة أزرق.
1469000260_5d473c8283.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب بني اللون ذو مظهر هادئ يستلقي على الأرض في بيئة طبيعية خضراء."
1469358746_2a879abaf3.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجل يرتدي قبعة ونظارات شمسية مع كلبه الأسود، وهما يجلسان على قمة جبل مع خلفية من المناظر الطبيعية الجبلية الخلابة."
1470061031_4cb59c12a8.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تتفاعل كلبان من سلالة لابرادور، أحدهما أبيض والآخر أصفر، في لعبة مرحة على أرضية مرصوفة بالحصى."
1470132731_fa416b7504.jpg,في الصورة، يركض كلب أسود من نوع لابرادور في الماء، مما يسبب رشات من الماء حوله.
1470536919_1f3fd6c65a.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تجري كلبان على طريق ترابي، أحدهما يحمل لعبة معلقة بفمه، بينما يتبعه الآخر بحماس."
1472053993_bed67a3ba7.jpg,تُظهر الصورة شخصًا يتزلج على الثلج في جبال مغطاة بالثلوج تحت سماء زرقاء مليئة بالغيوم.
1472230829_803818a383.jpg,تُظهر الصورة مجموعة من الأشخاص يمارسون رياضة التجديف في نهر متدفق بعنف، مع رشاشات المياه المتطايرة حولهم.
1472249944_d887c3aeda.jpg,تُظهر الصورة امرأتين في حديقة خلال الخريف، إحداهما جالسة على صخرة والأخرى تقف وتنظر إلى هاتفها، بينما يمر أشخاص آخرون في الخلفية.
1472653060_7427d2865a.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يعمل طاهٍ في مطعم أو سوق طعام مزدحم ، ويقوم بتقطيع الطعام بينما توجد أطباق من الروبيان المقلي أمامه."
1472882567_33dc14c8b6.jpg,تُظهر الصورة مجموعة من الأشخاص يتسلقون تلًا مغطى بالثلوج وهم يرتدون معدات التزلج، مع وجود شخص في المقدمة ينظر مباشرة إلى الكاميرا.
1473080948_bae2925dc8.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة شخص يمارس رياضة التجديف في مياه متدفقة، يرتدي خوذة وسترة نجاة، ويستخدم مجدافًا للتنقل في المياه البيضاء."
1473250020_dc829a090f.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

رجل يرتدي شورتًا وحذاءً يقف على صخرة بجانب مجرى مائي، ويشرب الماء باستخدام خرطوم."
1473618073_7db56a5237.jpg,الصورة تظهر طفلاً يبتسم وهو يجلس على أرجوحة على شكل حيوان في حديقة.
1474474514_b3eb492722.jpg,الصورة تظهر طفلاً صغيراً يبتسم وهو يقف داخل هيكل مصنوع من الإطارات القديمة في ملعب.
1475046848_831245fc64.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

امرأة تمشي حافية القدمين على الشاطئ الرملي، وهي تحمل حذائها في يدها، وتنظر إلى البحر."
1476002408_4256b7b2fa.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجل يمشي على جسر، يرتدي تنورة وسترة وقميصًا، ويحمل حقيبة ظهر."
1476241331_2f43b67aed.jpg,الصورة تظهر طفلين صغيرين يقفان بجانب نافورة مياه في حديقة، ويبدو أنهما يحاولان شرب الماء أو اللعب به.
1478268555_7e301fc510.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجل يمارس رياضة تسلق الصخور، وهو يرتدي شورتًا وحذاءً خاصًا بالتسلق، بينما يمسك بالصخرة ويستخدم حبلًا للتأمين."
1478294229_7e1c822fea.jpg,الصورة تظهر ساقي شخص يرتديان جوارب بيضاء وأحذية قماشية، يقفان بجانب دراجة هوائية.
1478606153_a7163bf899.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب ذو فراء ذهبي-بني يركض باتجاه الكاميرا في غابة مليئة بأوراق الخريف المتساقطة."
1479028910_3dab3448c8.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة شاب يقوم بحركة بهلوانية على لوح التزلج فوق حاجز خشبي، ويبدو أنه على وشك السقوط."
1479124077_17dcc0d5d7.jpg,الصورة تظهر طفلاً صغيراً يقفز في بركة من الطين، ويبدو عليه الاستمتاع الشديد باللعب.
1479513774_70c94cf9d3.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تنتظر امرأة شابة ترتدي سترة خضراء وبنطالًا أسود عند إشارة مرور حمراء، بينما تنظر إلى هاتفها المحمول وتحمل حقيبة."
1479679558_d0a01bc62b.jpg,تُظهر الصورة جدولاً مائياً يتدفق عبر غابة في فصل الخريف، حيث تتناثر أوراق الشجر البنية على ضفتيه وبين الصخور.
1479857177_9d4a6f38fd.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر غواص يرتدي بدلة غوص كاملة ونظارات، وهو يعمل على صندوق بلاستيكي شفاف كبير على قاع البحر."
1480712062_32a61ad4b7.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر غواص وهو يحمل جراد البحر في يده تحت الماء."
1481062342_d9e34366c4.jpg,
1482960952_95f2d419cb.jpg,تظهر الصورة ثلاث نساء مسنات يمشين بعيدًا عن الكاميرا، كل منهن تحمل حقيبة أو تستخدم عصا للمشي.
148512773_bae6901fd6.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة شخصين جالسين على صخرة تطل على نهر واسع محاطًا بغابات خضراء كثيفة."
1488937076_5baa73fc2a.jpg,تُظهر الصورة ثلاثة كلاب من سلالات مختلفة - دالميشن، وروت وايلر، وإيريش سيتر - وهي تركض نحو الكاميرا في حديقة خضراء.
1489286545_8df476fa26.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجل يجلس على مقعد خشبي مع كلبه، وهما ينظران إلى غروب الشمس فوق الماء والجبال."
1490213660_9ea45550cf.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب من نوع ويزارد، بلون رملي فاتح، يمشي في نهر ضحل ذي مياه متدفقة."
1490670858_e122df2560.jpg,الصورة تظهر طفلاً صغيراً جالساً على زلاقة حمراء في ملعب، ويبدو سعيداً ومبتسماً.
1491192153_7c395991e5.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يساعد أب ابنه الصغير على الجلوس على الأرجوحة في حديقة، بينما يمسك بسلسلة الأرجوحة لضمان سلامته."
1499495021_d295ce577c.jpg,يظهر في الصورة شخصان يقفان على شاطئ صخري، أحدهما يرتدي سترة خضراء ويحمل صنارة صيد، بينما ينظر الآخر إلى البحر.
1499554025_a8ffe0e479.jpg,تُظهر الصورة مجموعة من الأشخاص يرتدون ملابس بيضاء وهم يفحصون ماعزًا في حظيرة أو قاعة عرض.
1499581619_a5f65a882c.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة زوجين يتبادلان قبلة عاطفية على الشاطئ، مع خلفية من البحر والتلال."
1500853305_0150615ce9.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة طفلتين، أحدهما تحتضن الأخرى، وهما تقفان على جسر خشبي صغير في غابة كثيفة."
1501297480_8db52c15b0.jpg,الصورة تظهر طفلاً يحمل قطعة زجاج كبيرة بينما شخص آخر يمسك بإطار النافذة من الداخل.
1501811302_5e723fc529.jpg,تظهر الصورة كلبًا أسودًا وأبيض يطارد خروفًا في ساحة ترابية مسيجة، مع وجود منازل وأشجار في الخلفية.
1501985304_8c50093004.jpg,الصورة تظهر طفلاً صغيراً يبكي بينما تمسكه امرأة بالقرب من حافة المسبح.
150387174_24825cf871.jpg,يظهر في الصورة متسابق دراجات نارية يتسلق منحدرًا صخريًا وعرًا في سباق تجارب.
