image,caption
128912885_8350d277a4.jpg,كلب يقفز في الهواء بنشاط ليلعب بكرة حمراء.
1289142574_2bd6a082dd.jpg,ولد صغير يقف على طاولة نزهة في حديقة مشمسة.
1290894194_8a4ffdc7eb.jpg,امرأة منحنية تداعب كلبًا بينما تجلس طفلة صغيرة على الأرض.
1294578091_2ad02fea91.jpg,تُظهر الصورة فنانة ترسم في الهواء الطلق بجانب لوحة فنية معروضة على حامل.
1295669416_21cabf594d.jpg,تظهر شابة تجلس على جدار حجري، مرتدية قميصًا مخططًا بالأحمر والأسود، وتنظر إلى الجانب.
1295671216_cde1b9c9d1.jpg,تُظهر الصورة مجموعة من الناس يقفون في الهواء الطلق، وبعضهم يلتقط صوراً.
1295698260_e10c53c137.jpg,مشهد لأشخاص في الشارع، أحدهم يلتقط صورًا والآخر يدفع عربة تسوق.
129599450_cab4e77343.jpg,شخص يحمل حقيبة ظهر عليها علم أمريكي، يسير في مسار جبلي ويطل على قمم الجبال.
1296412797_85b6d2f8d6.jpg,تُظهر الصورة فتاة صغيرة سعيدة تُرفع في الهواء وكأنها تطير، بينما يلعب أطفال آخرون على العشب.
1296770308_3db2022f5a.jpg,تُظهر الصورة أجواء بار ليلية بإضاءة خافتة، حيث يجلس ويقف أشخاص حول منضدة البار المضيئة.
1298295313_db1f4c6522.jpg,طفل يقفز في الماء من لوح الغطس وهو يرتدي سترة نجاة.
1298866571_b4c496b71c.jpg,شاب يرتدي بدلة وربطة عنق يجلس في قطار وينظر مباشرة إلى الكاميرا.
1299459550_1fd5594fa2.jpg,طفل مستلقٍ على بطنه في ماء ضحل يتأمل الانعكاسات.
1299459562_ed0e064aee.jpg,يستمتع ثلاثة صبية باللعب تحت رشاش الماء على الجدار.
1301140633_046e4e8010.jpg,يبتسم طفل أشقر صغير بوجه ملطخ بالطين وهو يحمل لعبة.
130211457_be3f6b335d.jpg,رجل يقف مبتسماً بين امرأتين ترتديان أزياء ترويجية في حدث خارجي.
1302657647_46b36c0d66.jpg,رجل يبتسم وهو يتدلى من هيكل خشبي في الليل.
1303335399_b3facd47ab.jpg,طفل يرتدي عوامات ذراع يتزحلق على زلاقة مائية باتجاه المسبح.
1303548017_47de590273.jpg,فتاة شابة تقف على قضبان القطار بجانب رصيف محطة، وخلفها عربات قطار ملونة.
1303550623_cb43ac044a.jpg,فتاة شابة تقف على قضبان السكك الحديدية في محطة قطار.
1303727066_23d0f6ed43.jpg,يظهر رجل مبتسم يرتدي قميصًا عليه رمز السلام على ظهره، وسط تجمع من الناس في مكان خارجي.
1303727828_d1052ee341.jpg,تُظهر الصورة امرأة من الخلف بتسريحة شعر مميزة تضم جوانب محلوقة وريشاً كثيفاً، تنظر إلى الأسفل في مكان يشبه السوق.
1304100320_c8990a1539.jpg,كلبان نشيطان يركضان في حقل مزهر باللون الأرجواني يغطيه الضباب.
1304961697_76b86b0c18.jpg,شابان يتزلجان على الماء ويتبادلان تحية بالكف.
1305564994_00513f9a5b.jpg,راكبان يتسابقان بدراجة نارية جانبية ويميلان بشدة أثناء الانعطاف.
1306145560_1e37081b91.jpg,كلب أسود يسبح في الماء ويحمل كرة برتقالية في فمه.
1307635496_94442dc21a.jpg,طفل صغير مبتسم يركض على العشب الأخضر.
1308472581_9961782889.jpg,فتاة مبتهجة تلعب وترش الماء تحت رصيف بحري.
1308617539_54e1a3dfbe.jpg,صبي يقفز في ماء البحر الضحل، مُحدثاً رذاذاً كبيراً.
1311132744_5ffd03f831.jpg,يظهر كلب يركض بسرعة في حقل عشبي، مع خلفية ضبابية توحي بالحركة.
1311388430_4ab0cd1a1f.jpg,شخص معلق مقلوبًا على أسلاك بين أعمدة كهرباء في منظر طبيعي جبلي.
1312020846_5abb4a9be2.jpg,جروان صغيران يلعبان بمرح على سطح حجري محاط بالنباتات الخضراء.
1312227131_771b5ed201.jpg,كلاب تسير على طريق جليدي عند الغروب، مع قوس قزح يظهر في السماء.
1312954382_cf6d70d63a.jpg,فتاة صغيرة ترتدي زيًا هنديًا تقليديًا وتزين شعرها بالياسمين، تحمل بالون هيلو كيتي كبير وهي تسير من الخلف.
1313693129_71d0b21c63.jpg,طفل وفتاة يقفان على شاطئ بحيرة صافية في يوم مشمس.
1313961775_824b87d155.jpg,
1316247213_1d2c726dd5.jpg,فتاة ترتدي قبعة تضحك بشدة وعيناها مغمضتان في ملعب عشبي.
131632409_4de0d4e710.jpg,تظهر الصورة شابة ترتدي بيكيني على شاطئ رملي، بينما تشرق الشمس من بين الغيوم الكثيفة في السماء.
1317292658_ba29330a0b.jpg,طفل يصرخ فرحًا تحت رذاذ الماء المتساقط.
1319634306_816f21677f.jpg,كلب جالس على تلة خضراء يتأمل المنظر الطبيعي الواسع.
1321723162_9d4c78b8af.jpg,امرأة تساعد طفلة على التزلج على الجليد.
1321949151_77b77b4617.jpg,تظهر الصورة أشخاصًا، بينهم أطفال، يستريحون ويقرأون على أرائك سوداء في ما يبدو أنه معرض فني.
1322323208_c7ecb742c6.jpg,يظهر طفلان على شاطئ البحر وهما يرسمان على الرمال عند غروب الشمس.
1324816249_86600a6759.jpg,كلب جولدن ريتريفر يركض في مرج جاف، وخلفه جبال وسماء زرقاء.
132489044_3be606baf7.jpg,رجل يرتدي بدلة ينام في قطار الأنفاق.
1329832826_432538d331.jpg,مشهد مسائي لشارع مدينة به صيدلية تُزيّنها أضواء النيون الساطعة.
1330645772_24f831ff8f.jpg,كلب يعدو بنشاط في حقل أخضر.
133189853_811de6ab2a.jpg,يظهر في الصورة رجلان يرتديان ملابس رسمية، أحدهما يقبّل الآخر على خده بفرح.
1332208215_fa824f6659.jpg,ركاب يجلسون في عربة مترو.
1332492622_8c66992b62.jpg,مشهد مبهج لزوار على شرفة لعبة في مدينة ملاهي.
1332722096_1e3de8ae70.jpg,تظهر الصورة ثلاث نساء، اثنتان منهن ترتديان جزمات خضراء زاهية، يقفن في مكان عام.
1332815795_8eea44375e.jpg,طفل يتأرجح في الهواء بمرجوحة في ملعب للأطفال.
1332823164_c70a5d930e.jpg,يقف طفل يرتدي سترة حمراء على شاطئ البحر، وتتكسر الأمواج حول قدميه.
1333888922_26f15c18c3.jpg,طفل يتأرجح في غابة تضيئها أشعة الشمس الساطعة.
1334892555_1beff092c3.jpg,فتاتان ترتديان خوذات وتلعبان بعصي إسفنجية بينما تراقبهما فتاة أخرى في الخارج.
1335617803_4fbc03dab0.jpg,يظهر ولدان يرتديان الزي المدرسي ويقومان بحركات مرحة مع حقائبهما في الهواء الطلق.
1338523142_57fce8229b.jpg,يظهر متنزه وهو ينزل منحدرًا جبليًا صخريًا مغطى ببعض الثلوج، مع إطلالة على وادٍ واسع في الخلفية.
133905560_9d012b47f3.jpg,جرو يقف على ظهر كلب بالغ في الثلج.
1339596997_8ac29c1841.jpg,ثلاث نساء محجبات يتفحصن صوراً بكاميرا رقمية، وإحداهن تبدو مندهشة.
1341787777_4f1ebb1793.jpg,كلب يلهو بماء المرشاش في العشب.
1342766791_1e72f92455.jpg,ولدٌ يعتلي أكتاف ولد آخر محاولاً تسلق عمود.
1342780478_bacc32344d.jpg,"رجل يرتدي قميصاً وربطة عنق يقف أمام محل ""The Donut Man"" للدونات، مع حواجز حجرية فريدة في المقدمة."
1343426964_cde3fb54e8.jpg,طفل سعيد يرتدي نظارة شمسية يبتسم على الشاطئ بجانب طائرة شراعية صفراء.
1346051107_9cdc14e070.jpg,عازف ساكسفون يعزف في الشارع بجانب صنبور إطفاء.
1346529555_e916816cfe.jpg,كلب صغير يقفز على قدميه الخلفيتين حاملاً فراولة حمراء في فمه، في حديقة خضراء.
134724228_30408cd77f.jpg,تسير شابتان في طريق ترابي محاط بالأشجار والحشائش الجافة في يوم مشمس.
1347519824_e402241e4f.jpg,تُظهر الصورة نساء يرتدين تيجان تمثال الحرية الخضراء ويتفاعلن مع بعضهن.
1348113612_5bfc5f429e.jpg,كلب يسبح في مسبح أزرق مليء بكرات التنس الصفراء.
1348304997_afe60a61df.jpg,فتاة سعيدة تقفز على الترامبولين في الهواء الطلق.
1348891916_ebd4413033.jpg,كلب جولدن ريتريفر مبلل يركض في البحر وتتناثر المياه من حوله.
134894450_dadea45d65.jpg,
1348947380_14f0fc1237.jpg,رجل وكلبه يتنزهان على منحدر عشبي مطل على البحر، والكلب مربوط بمقود أحمر.
1348957576_c4a78eb974.jpg,شخصان يجلسان على رصيف الميناء بجانب القوارب، يرافقهما كلب.
1350811702_2ce7cfd0c5.jpg,صبي يصطاد السمك من رصيف بحري يرافقه أشخاص آخرون.
1350948838_fdebe4ff65.jpg,كلب يغطس في الماء لالتقاط كرة.
1351315701_6580b51c41.jpg,كلبان يركضان بحماس على العشب الأخضر.
1351764581_4d4fb1b40f.jpg,يقوم رجل إطفاء برش الماء على محرك سيارة مفتوح الغطاء.
135235570_5698072cd4.jpg,شاب يستعد لالتقاط فريزبي أمام نصب واشنطن والأعلام الأمريكية.
1352398363_9cc8ffcce9.jpg,طفل صغير يرتدي حفاضة وجسده ووجهه مغطيان برسومات أقلام التحديد.
1352410176_af6b139734.jpg,فتاة تمشي وتتوازن على جذوع خشبية متراصة على شاطئ رملي.
1354318519_2f9baed754.jpg,يظهر طفل يرتدي سترة حمراء بقلنسوة يضحك بسعادة شديدة، بينما يظهر انعكاسه بجانبه.
1355450069_c0675b0706.jpg,متسلق يتسلق صخرة متدلية.
1355703632_5683a4b6fb.jpg,فتاة تلقي كرة السوفتبول في الملعب.
1355833561_9c43073eda.jpg,طفل سعيد يبتسم وهو يُرمى في الهواء فوق يدي شخص بالغ على الشاطئ.
1355935187_2c99648138.jpg,كلب أبيض فروي يخرج من نفق قماشي ملون على العشب الأخضر.
1355945307_f9e01a9a05.jpg,"سائق يقود سيارة سباق كلاسيكية حمراء تحمل الرقم 7 على حلبة، مع لافتة ""بافاريا"" ضبابية في الخلفية."
1356543628_c13ebe38fb.jpg,فتاة صغيرة تحمل الكثير من أغراض التخييم وهي تسير في الطبيعة.
1356796100_b265479721.jpg,
1357689954_72588dfdc4.jpg,ولد يتسلق جدار تسلق صناعي تحت سماء زرقاء صافية.
1357724865_4faf4e1418.jpg,مشهد طبيعي لشلال يتدفق في بركة مياه فيروزية صافية، يقف فيها شخص.
1357753846_6185e26040.jpg,كلب أسود يخوض الماء محدثًا رشاشات.
1358089136_976e3d2e30.jpg,شاب يتزلج على الرمال فوق كثبان رملية كبيرة تحت سماء زرقاء صافية.
1358892595_7a37c45788.jpg,كلب يقفز في الهواء ويحمل ورقة شجر في فمه.
1359101233_16c2c150e3.jpg,كلب أفغاني يرتدي سترة حمراء يعدو في حقل عشبي.
1361420539_e9599c60ae.jpg,جرو بني مجعد يمرح بين الأعشاب الخضراء الطويلة.
1362128028_8422d53dc4.jpg,أطفال يستمتعون باللعب في حوض ماء كبير في الفناء.
1363843090_9425d93064.jpg,كلب أسود يخوض في الماء ويحمل قطعة قماش بيضاء بفمه.
1363924449_487f0733df.jpg,طفل صغير ذو شعر أشقر يضع يديه على رأسه وفمه مفتوح، يبدو وكأنه يعبر عن دهشة أو فرح في الهواء الطلق.
136552115_6dc3e7231c.jpg,يقفز راكب دراجة جبلية فوق صخرة ترابية، بينما يشاهد راكب دراجة آخر في الخلفية وسط غابة من الأشجار.
136639119_6040b00946.jpg,يُظهر متسلق صخور يتسلق قوسًا صخريًا فوق منظر طبيعي أخضر.
136644343_0e2b423829.jpg,طفل يبتسم وهو يتأرجح على أرجوحة إطار.
136644885_f7d2bbf546.jpg,تُظهر الصورة امرأة تعبر جسرًا حبليًا عاليًا بين الأشجار في غابة.
1368338041_6b4077ca98.jpg,تظهر ثلاثة كلاب، اثنان أبيضان وواحد داكن، تتجول على رصيف حجري.
1368383637_614646cc4a.jpg,تُظهر الصورة ممرًا داخليًا في مبنى حديث ذي تصميم معماري فريد، حيث يتجول أشخاص وكلاب على أرضية عاكسة مضاءة بضوء ساطع.
136886677_6026c622eb.jpg,يظهر شخصان يجدفان في زورق عبر نهر محاط بالغابات الكثيفة.
1370615506_2b96105ca3.jpg,متجر نبيذ مضاء ليلاً يقف أمامه شخصان.
1370773415_967b1ffde1.jpg,مقهى مضاء بدفء في المساء يقف أمامه شخصان يتحدثان.
1377668044_36398401dd.jpg,كلب يقفز في الهواء محاولاً الإمساك بعصا يرفعها رجل.
1378557186_4bd1da6834.jpg,رجل يصوّب ببندقية وكلبه يقف بجانبه في الهواء الطلق.
1379026456_153fd8b51b.jpg,رجل يرتدي سماعات رأس ويعمل بتركيز على حاسوبه المحمول.
1383698008_8ac53ed7ec.jpg,متزلج على الثلج يؤدي حركة على حاجز في جبال ثلجية تحت سماء زرقاء صافية.
1383840121_c092110917.jpg,كلب نائم على ملاءة زرقاء منقوشة.
1384292980_4022a7520c.jpg,امرأتان تسيران في الشارع.
1386251841_5f384a0fea.jpg,امرأة تتأمل عارضات أزياء تعرض ملابس في متجر مضاء باللون الأصفر.
1386964743_9e80d96b05.jpg,يظهر طفل صغير يقف على ممر ترابي في حقل أخضر واسع، ويلتقط صورة بكاميرا صغيرة.
138705546_be7a6845dd.jpg,فتاتان تجلسان على صخور بجانب الماء تحت أغصان شجرة وارفة.
138718600_f430ebca17.jpg,امرأتان تستريحان بجانب مجرى مائي، وبجانبهما دراجتان هوائيتان.
1387443857_602ab6f9bf.jpg,يجلس رجلان مسنان على رصيف ميناء، وبجانبهما حبال وسلاسل.
1387461595_2fe6925f73.jpg,تُظهر الصورة علامة حجرية كبيرة ترحب بالزوار في بنزانس، يقف بجانبها ثلاثة رجال، مع شارع مليء بالسيارات المركونة في الخلفية.
1387785218_cee67735f5.jpg,طفل صغير يدفع عربة دمى بها دمية في الشارع.
1388346434_524d0b6dfa.jpg,رجل يتكئ على جدار ويطل على منظر مدينة.
1388373425_3c72b56639.jpg,امرأة ترتدي نظارات شمسية تبتسم وهي تتحدث في هاتفها، جالسة على جدار في يوم مشمس.
1388970365_162edcceb4.jpg,تظهر الصورة ثلاثة كلاب في حقل عشبي.
1389264266_8170bc1c54.jpg,تظهر شابتان بأزياء شبابية مميزة، إحداهما بشعر وردي وتنظر إلى الخلف.
1389323170_d1c81d6b51.jpg,تجلس امرأة على مقعد أخضر خارج مقهى، وتحمل كوب قهوة في يدها.
